COMBUSTÍVEL,ANO,ESTADO,UNIDADE,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
QUEROSENE ILUMINANTE (m3),2016,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2016,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2016,CEARÁ,m3,0,0,0,0,0,4,0,0,0,0,0,0,4
QUEROSENE ILUMINANTE (m3),2016,RIO GRANDE DO NORTE,m3,6.8,1.2,6,4,5.0140000000000002,6,0.8,1.014,0,0.8,0.8,1.014,33.442
QUEROSENE ILUMINANTE (m3),2016,PARAÍBA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2016,PERNAMBUCO,m3,15,15,30,0,30,0,15,30,0,15,15,30,195
QUEROSENE ILUMINANTE (m3),2016,ALAGOAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2016,SERGIPE,m3,8.0000000000000002E-3,2E-3,1E-3,4.0000000000000001E-3,2E-3,1.4E-2,0,0,0,0,0,0,3.1E-2
QUEROSENE ILUMINANTE (m3),2016,BAHIA,m3,22.489000000000001,3.4540000000000002,8.1820000000000004,14.727,7.2519999999999998,7.6280000000000001,9,29.61,6.2990000000000004,7.2770000000000001,8.5640000000000001,3.6779999999999999,128.16
QUEROSENE ILUMINANTE (m3),2016,MINAS GERAIS,m3,210,185,225,265,187,180,130,135,160,140,160,138,2115
QUEROSENE ILUMINANTE (m3),2016,ESPÍRITO SANTO,m3,0,0,0.108,0,5,0.108,0,0,0,5,0,0,10.215999999999999
QUEROSENE ILUMINANTE (m3),2016,RIO DE JANEIRO,m3,47.154000000000003,45.725999999999999,41.457999999999998,56.904000000000003,69.328999999999994,47.640999999999998,43.889000000000003,32.209000000000003,41.204999999999998,53.972999999999999,42.844000000000001,69.77,592.10199999999998
QUEROSENE ILUMINANTE (m3),2016,SÃO PAULO,m3,20,5,25,25,40,25,20.2,35.009,10,35,20,0,260.209
QUEROSENE ILUMINANTE (m3),2016,PARANÁ,m3,49,54,30,34,30,29,15,37.5,29,27.5,10,46.5,391.5
QUEROSENE ILUMINANTE (m3),2016,SANTA CATARINA,m3,45,170,99,131,138,120,95,125,50,143,85,136,1337
QUEROSENE ILUMINANTE (m3),2016,RIO GRANDE DO SUL,m3,92,84.2,67,64.400000000000006,93,104,80,98.2,72,43,72,58,927.80000000000007
QUEROSENE ILUMINANTE (m3),2016,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2016,MATO GROSSO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2016,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2016,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,AMAZONAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,PARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,CEARÁ,m3,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2
QUEROSENE ILUMINANTE (m3),2017,RIO GRANDE DO NORTE,m3,0.214,0.8,4.4000000000000004,8.2200000000000006,0,0,11.8,15.683999999999999,0,0.8,0,0.8,42.717999999999996
QUEROSENE ILUMINANTE (m3),2017,PARAÍBA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,PERNAMBUCO,m3,15,0,15,15,15,15,15,15,0,15,15,15,150
QUEROSENE ILUMINANTE (m3),2017,ALAGOAS,m3,0,0,0,0,0,0,0,0,0,0.64200000000000002,0,0,0.64200000000000002
QUEROSENE ILUMINANTE (m3),2017,SERGIPE,m3,0,0,0,0,0,0,0,0,0.85599999999999998,0,0.214,0,1.07
QUEROSENE ILUMINANTE (m3),2017,BAHIA,m3,8.41,8.2829999999999995,19.260999999999999,7,8.8119999999999994,28.425999999999998,8.6,29.324000000000002,17.812999999999999,23.048999999999999,33.92,15.404999999999999,208.30299999999997
QUEROSENE ILUMINANTE (m3),2017,MINAS GERAIS,m3,213,85,240,130,185,105,135,165,133,85,145,155,1776
QUEROSENE ILUMINANTE (m3),2017,ESPÍRITO SANTO,m3,0,0,0,0,5,0,0,0,1,0,0,5,11
QUEROSENE ILUMINANTE (m3),2017,RIO DE JANEIRO,m3,38.847000000000001,49.509,28.202999999999999,48.405000000000001,28.888000000000002,36.134,36.061,37.616,40.854999999999997,39.058999999999997,35.807000000000002,42.715000000000003,462.09900000000005
QUEROSENE ILUMINANTE (m3),2017,SÃO PAULO,m3,45,15,40,10,20,15,30,10,30,10,30,10,265
QUEROSENE ILUMINANTE (m3),2017,PARANÁ,m3,10,17.5,14,15,27.5,19,12.5,10,31.5,10,10,17.5,194.5
QUEROSENE ILUMINANTE (m3),2017,SANTA CATARINA,m3,129.696,137,131,96,125,67,111,180,90,125,125,84,1400.6959999999999
QUEROSENE ILUMINANTE (m3),2017,RIO GRANDE DO SUL,m3,86.03,69,105,56,80,59,89,87,71,69,58,45,874.03
QUEROSENE ILUMINANTE (m3),2017,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,MATO GROSSO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2017,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,AMAZONAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,PARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,RIO GRANDE DO NORTE,m3,0,6.8,0.53400000000000003,0.8,0,4.4000000000000004,0.8,0,4.8,0,4,0,22.134
QUEROSENE ILUMINANTE (m3),2018,PARAÍBA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,PERNAMBUCO,m3,15,15,0,0,0,0,0,0,0,0,0,0,30
QUEROSENE ILUMINANTE (m3),2018,ALAGOAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,SERGIPE,m3,0.64200000000000002,0.15,0,0,0,0,0,0,0,0,0,0,0.79200000000000004
QUEROSENE ILUMINANTE (m3),2018,BAHIA,m3,14.180999999999999,5.4,19.899000000000001,33,15.4,9.1999999999999993,17.399999999999999,15.2,14,16.399999999999999,22.4,20,202.48000000000002
QUEROSENE ILUMINANTE (m3),2018,MINAS GERAIS,m3,202,110,130,245,155,200,207,195,145,145,165,155,2054
QUEROSENE ILUMINANTE (m3),2018,ESPÍRITO SANTO,m3,2.5670000000000002,0.64200000000000002,1.262,3.1659999999999999,0,5,0,9,3,3,2,0,29.637
QUEROSENE ILUMINANTE (m3),2018,RIO DE JANEIRO,m3,41.13,35.491999999999997,19.07,44.131999999999998,26.562000000000001,25.513000000000002,28.102,26.428000000000001,28.01,20.215,28.673999999999999,28.405999999999999,351.73399999999998
QUEROSENE ILUMINANTE (m3),2018,SÃO PAULO,m3,10,25,15,15,45,25,35,50,0,5,30,15,270
QUEROSENE ILUMINANTE (m3),2018,PARANÁ,m3,19,10,10,10,14,10,20,14,10,10,12.5,9,148.5
QUEROSENE ILUMINANTE (m3),2018,SANTA CATARINA,m3,110,120,90,131,59,185,90,125,129,120,124,108,1391
QUEROSENE ILUMINANTE (m3),2018,RIO GRANDE DO SUL,m3,94,43,67,60,67,63,71,107,15,92,60,68,807
QUEROSENE ILUMINANTE (m3),2018,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,MATO GROSSO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2018,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,AMAZONAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,PARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,RIO GRANDE DO NORTE,m3,8,7.6,0,0.8,1.2,0,0,3,3.6,6,0.8,4,35
QUEROSENE ILUMINANTE (m3),2019,PARAÍBA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,PERNAMBUCO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,ALAGOAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,BAHIA,m3,11,18,24,13.2,16.8,15,34,22.2,15,10.8,6.6,26.4,213
QUEROSENE ILUMINANTE (m3),2019,MINAS GERAIS,m3,180,160,183,125,175,105,110,150,120,135,130,80,1653
QUEROSENE ILUMINANTE (m3),2019,ESPÍRITO SANTO,m3,0,14,0,3,2,6,5,0,0,12,0,0,42
QUEROSENE ILUMINANTE (m3),2019,RIO DE JANEIRO,m3,26.952000000000002,15.138999999999999,10.138999999999999,29.117999999999999,20.209,13.209,26.087,22.635999999999999,14.07,12.85,13.417999999999999,15.563000000000001,219.39
QUEROSENE ILUMINANTE (m3),2019,SÃO PAULO,m3,0,25,30,50,60,10,14.996,0,30,20,15,0,254.99600000000001
QUEROSENE ILUMINANTE (m3),2019,PARANÁ,m3,15,20,6.5,17.5,5,9,17.5,7.5,26.5,7.5,12.5,5,149.5
QUEROSENE ILUMINANTE (m3),2019,SANTA CATARINA,m3,130,65,89,64,161,69,70,113,75,118,74,95,1123
QUEROSENE ILUMINANTE (m3),2019,RIO GRANDE DO SUL,m3,49,64,74,61,58,62,79,75,40,58,56,74,750
QUEROSENE ILUMINANTE (m3),2019,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,MATO GROSSO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2019,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
QUEROSENE ILUMINANTE (m3),2020,RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,ACRE,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,AMAZONAS,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,RORAIMA,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,PARÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,CEARÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,RIO GRANDE DO NORTE,m3,0,5.2,0,0,0,2.8,2,4,4,,,,14
QUEROSENE ILUMINANTE (m3),2020,PARAÍBA,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,PERNAMBUCO,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,ALAGOAS,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,SERGIPE,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,BAHIA,m3,24.6,29.8,18.8,26.2,10.199999999999999,19.600000000000001,1.6,24.6,5.4,,,,155.4
QUEROSENE ILUMINANTE (m3),2020,MINAS GERAIS,m3,100,170,160,85,225,170,190,150,150,,,,1250
QUEROSENE ILUMINANTE (m3),2020,ESPÍRITO SANTO,m3,4,5,0,5,0,2,5,0,2,,,,21
QUEROSENE ILUMINANTE (m3),2020,RIO DE JANEIRO,m3,18.995999999999999,18,12,13,14,11,5,6,9,,,,97.995999999999995
QUEROSENE ILUMINANTE (m3),2020,SÃO PAULO,m3,15,25,35,10,15,25,14.8,0,25,,,,139.80000000000001
QUEROSENE ILUMINANTE (m3),2020,PARANÁ,m3,16.5,15,7.5,2.5,19,11.5,10,5,25,,,,87
QUEROSENE ILUMINANTE (m3),2020,SANTA CATARINA,m3,74,109,40,115,54,60,105,120,115,,,,677
QUEROSENE ILUMINANTE (m3),2020,RIO GRANDE DO SUL,m3,52,36,66,39,79,73,44,75,70,,,,464
QUEROSENE ILUMINANTE (m3),2020,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,MATO GROSSO,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,GOIÁS,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE ILUMINANTE (m3),2020,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,,,,0
QUEROSENE DE AVIAÇÃO (m3),2000,RONDÔNIA,m3,1933.558,2174.9409999999998,2253.471,1938.8589999999999,2350.1190000000001,2208.0569999999998,2771.7779999999998,2085.5309999999999,2043.251,2263.0949999999998,1791.1110000000001,1941.3989999999999,25755.170000000006
QUEROSENE DE AVIAÇÃO (m3),2000,ACRE,m3,1154.5609999999999,1250.7190000000001,812.78300000000002,702.33699999999999,964.21699999999998,937.92899999999997,1119.1949999999999,1098.8810000000001,1046.7940000000001,1061.3040000000001,1417.6610000000001,1404.932,12971.313
QUEROSENE DE AVIAÇÃO (m3),2000,AMAZONAS,m3,10000.236000000001,8954.7669999999998,9488.09,9626.0120000000006,10319.466,9200.2630000000008,10312.045,9221.9030000000002,9430.3960000000006,9897.6090000000004,11435.584000000001,12061.254000000001,119947.62500000001
QUEROSENE DE AVIAÇÃO (m3),2000,RORAIMA,m3,455.35700000000003,530.33500000000004,753.33199999999999,628.74199999999996,410.62599999999998,456.07100000000003,628.10900000000004,387.52499999999998,496.63099999999997,494.29500000000002,207.23500000000001,222.78100000000001,5671.0389999999998
QUEROSENE DE AVIAÇÃO (m3),2000,PARÁ,m3,6652.6149999999998,6851.049,6426.7349999999997,6316.4709999999995,6909.2749999999996,7656.3239999999996,8027.3819999999996,8410.4220000000005,7841.3190000000004,8625.5079999999998,8176.2510000000002,7894.1040000000003,89787.455000000016
QUEROSENE DE AVIAÇÃO (m3),2000,AMAPÁ,m3,419.18700000000001,331.822,331.77100000000002,333.411,344.25200000000001,352.75299999999999,428.35899999999998,361.34500000000003,416.15899999999999,383.40300000000002,397.08499999999998,442.24099999999999,4541.7879999999996
QUEROSENE DE AVIAÇÃO (m3),2000,TOCANTINS,m3,394.13499999999999,376.197,378.88099999999997,272.60399999999998,433.92899999999997,367.07600000000002,414.34199999999998,545.72699999999998,882.05200000000002,853.59199999999998,836.548,745.34400000000005,6500.4269999999997
QUEROSENE DE AVIAÇÃO (m3),2000,MARANHÃO,m3,2608.9259999999999,2704.6329999999998,2560.9169999999999,1895.1410000000001,1812.087,2002.1610000000001,2259.7649999999999,2230.25,2149.7469999999998,2280.192,2163.3710000000001,2294.1799999999998,26961.369999999995
QUEROSENE DE AVIAÇÃO (m3),2000,PIAUÍ,m3,2051.5169999999998,896.00099999999998,898.178,695.16499999999996,699.55899999999997,804.23299999999995,1014.49,911.33900000000006,850.21600000000001,878.88400000000001,937.70500000000004,1195.2449999999999,11832.531999999999
QUEROSENE DE AVIAÇÃO (m3),2000,CEARÁ,m3,9408.7690000000002,7987.7979999999998,7303.607,7410.9719999999998,7084.9059999999999,6832.2920000000004,10236.183999999999,7009.8760000000002,7848.12,8381.0720000000001,8903.1839999999993,11300.460999999999,99707.240999999995
QUEROSENE DE AVIAÇÃO (m3),2000,RIO GRANDE DO NORTE,m3,3747.3939999999998,3590.2739999999999,3898.3420000000001,3590.221,3628.759,4115.3159999999998,3417.9540000000002,2605.39,2784.8180000000002,3325.8069999999998,4106.9160000000002,4448.7309999999998,43259.921999999991
QUEROSENE DE AVIAÇÃO (m3),2000,PARAÍBA,m3,708.64499999999998,731.58399999999995,670.56500000000005,516.81799999999998,671.11699999999996,583.94000000000005,731.69299999999998,832.03700000000003,751.48800000000006,976.53599999999994,867.346,1203.7080000000001,9245.4770000000008
QUEROSENE DE AVIAÇÃO (m3),2000,PERNAMBUCO,m3,18508.504000000001,16941.724999999999,17424.795999999998,16144.242,15371.392,14390.727999999999,15714.216,14965.084000000001,15483.383,15396.472,16184.471,18121.194,194646.20699999997
QUEROSENE DE AVIAÇÃO (m3),2000,ALAGOAS,m3,2506.7919999999999,1713.624,1250.933,1287.3520000000001,1174.3610000000001,958.12,1344.9929999999999,985.95299999999997,1128.93,1266.546,1208.883,1604.8630000000001,16431.350000000002
QUEROSENE DE AVIAÇÃO (m3),2000,SERGIPE,m3,1117.5150000000001,909.95399999999995,1102.3610000000001,811.10500000000002,1049.1679999999999,998.88400000000001,1408.8789999999999,1298.1969999999999,1250.23,1292.472,1157.2139999999999,1422.7159999999999,13818.695
QUEROSENE DE AVIAÇÃO (m3),2000,BAHIA,m3,18744.822,16681.722000000002,17138.874,16614.103999999999,16721.424999999999,16177.513000000001,19591.778999999999,16618.117999999999,17535.847000000002,18490.215,18416.072,20678.637999999999,213409.12899999999
QUEROSENE DE AVIAÇÃO (m3),2000,MINAS GERAIS,m3,9614.9789999999994,9146.3330000000005,8979.6229999999996,7907.1959999999999,8641.5820000000003,7973.4120000000003,11274.441999999999,8311.5030000000006,8434.3690000000006,8895.5889999999999,7981.1120000000001,8819.7250000000004,105979.86499999999
QUEROSENE DE AVIAÇÃO (m3),2000,ESPÍRITO SANTO,m3,1548.9179999999999,1363.9090000000001,1479.192,1473.7439999999999,1313.806,1281.7339999999999,1452.952,1505.819,1605.0170000000001,1574.442,1477.288,1790.8,17867.620999999999
QUEROSENE DE AVIAÇÃO (m3),2000,RIO DE JANEIRO,m3,51930.741999999998,47386.118000000002,48685.682000000001,48820.828000000001,50667.125999999997,47659.771999999997,50791.152000000002,44984.474999999999,46687.561000000002,49571.601000000002,62580.658000000003,62199.042000000001,611964.7570000001
QUEROSENE DE AVIAÇÃO (m3),2000,SÃO PAULO,m3,159757.68900000001,150456.32699999999,159417.497,153012.08799999999,160819.57500000001,153800.68900000001,177349.47099999999,150067.40299999999,157467.93799999999,157883.533,204241.2,203090.717,1987364.1269999999
QUEROSENE DE AVIAÇÃO (m3),2000,PARANÁ,m3,13175.151,14738.01,14172.892,11811.654,13132.37,12201.87,14321.514999999999,13183.514999999999,12576.648999999999,13645.43,9842.6869999999999,9959.0290000000005,152760.77200000003
QUEROSENE DE AVIAÇÃO (m3),2000,SANTA CATARINA,m3,7126.6490000000003,6906.73,5471.9979999999996,4976.13,4599.6629999999996,4224.9390000000003,4609.08,4179.4889999999996,4559.0020000000004,5654.7719999999999,4808.9470000000001,5109.2309999999998,62226.630000000005
QUEROSENE DE AVIAÇÃO (m3),2000,RIO GRANDE DO SUL,m3,9318.58,9281.0429999999997,9644.9189999999999,8658.4130000000005,8927.8279999999995,7988.8549999999996,10343.882,8575.107,8922.2559999999994,8709.8420000000006,9616.7639999999992,9510.5939999999991,109498.083
QUEROSENE DE AVIAÇÃO (m3),2000,MATO GROSSO DO SUL,m3,2278.1680000000001,2264.9349999999999,2167.6790000000001,1747.088,1670.7570000000001,1537.8679999999999,1849.038,1893.787,1631.107,1959.1220000000001,1786.2180000000001,1822.7080000000001,22608.475000000002
QUEROSENE DE AVIAÇÃO (m3),2000,MATO GROSSO,m3,2566.904,2676.9949999999999,2505.09,2974.1669999999999,3055.3069999999998,2625.0430000000001,3174.0349999999999,2527.239,2769.8829999999998,2706.6089999999999,2883.143,3021.1219999999998,33485.537000000004
QUEROSENE DE AVIAÇÃO (m3),2000,GOIÁS,m3,5706.2969999999996,6022.0529999999999,5936.027,5128.7610000000004,6068.7,5597.4790000000003,5654.0929999999998,5521.7969999999996,6169.8339999999998,5431.3389999999999,5071.9620000000004,4852.0770000000002,67160.419000000009
QUEROSENE DE AVIAÇÃO (m3),2000,DISTRITO FEDERAL,m3,20081.804,19510.351999999999,20229.608,19661.924999999999,23541.832999999999,22223.702000000001,24846.780999999999,23072.135999999999,24006.165000000001,23637.102999999999,22125.154999999999,24342.418000000001,267278.98200000002
QUEROSENE DE AVIAÇÃO (m3),2001,RONDÔNIA,m3,1998.838,1634.75,2051.933,1866.261,1703.01,1639.923,1928.922,1818.328,1325.9839999999999,1693.443,1982.066,1266.739,20910.197
QUEROSENE DE AVIAÇÃO (m3),2001,ACRE,m3,1528.01,1021.12,1452.9590000000001,1180.153,1061.845,1022.032,1041.1469999999999,1015.782,652.05600000000004,813.75400000000002,967.71699999999998,790.82299999999998,12547.398000000001
QUEROSENE DE AVIAÇÃO (m3),2001,AMAZONAS,m3,10220.040999999999,9207.5619999999999,11481.121999999999,9891.0139999999992,10614.779,9810.7980000000007,11339.24,10923.78,10366.834999999999,11256.638000000001,12616.499,12372.380999999999,130100.689
QUEROSENE DE AVIAÇÃO (m3),2001,RORAIMA,m3,224.018,237.40100000000001,235.97499999999999,272.86500000000001,395.404,121.623,263.85500000000002,269.69400000000002,209.684,212.05099999999999,455.14800000000002,186.84100000000001,3084.5590000000002
QUEROSENE DE AVIAÇÃO (m3),2001,PARÁ,m3,8395.1610000000001,6939.0060000000003,8318.6810000000005,7499.9359999999997,9058.4959999999992,8332.0820000000003,8804.5450000000001,8993.0820000000003,8625.0679999999993,10156.824000000001,8662.9760000000006,8740.7019999999993,102526.55899999999
QUEROSENE DE AVIAÇÃO (m3),2001,AMAPÁ,m3,429.69600000000003,347.07799999999997,472.161,392.613,370.79500000000002,398.411,467.36599999999999,347.53500000000003,235.12,333.29500000000002,310.863,330.57,4435.5029999999997
QUEROSENE DE AVIAÇÃO (m3),2001,TOCANTINS,m3,746.94799999999998,516.25599999999997,757.30700000000002,802.52700000000004,797.73400000000004,478.82900000000001,885.86500000000001,998.66099999999994,582.36300000000006,772.94299999999998,496.65699999999998,480.10500000000002,8316.1949999999997
QUEROSENE DE AVIAÇÃO (m3),2001,MARANHÃO,m3,2787.0810000000001,2095.741,2256.5189999999998,2168.5189999999998,2203.0300000000002,2112.3249999999998,2736.0169999999998,2444.8580000000002,2218.3270000000002,2745.172,2624.0549999999998,2699.02,29090.664000000001
QUEROSENE DE AVIAÇÃO (m3),2001,PIAUÍ,m3,1349.731,1227.5029999999999,1334.72,1351.0070000000001,1194.894,1171.7249999999999,1482.885,1277.9369999999999,1031.2550000000001,1310.0519999999999,1224.422,1389.367,15345.498
QUEROSENE DE AVIAÇÃO (m3),2001,CEARÁ,m3,11849.965,10328.361000000001,10828.749,9784.8729999999996,9963.1560000000009,8277.1659999999993,9579.2430000000004,9024.9179999999997,8638.0069999999996,8998.3410000000003,9109.1669999999995,9878.0010000000002,116259.947
QUEROSENE DE AVIAÇÃO (m3),2001,RIO GRANDE DO NORTE,m3,4332.0609999999997,3829.1729999999998,4618.3469999999998,3351.835,4349.6369999999997,3128.79,4537.4250000000002,3092.5329999999999,2998.8240000000001,3426.2429999999999,3992.4430000000002,3969.7820000000002,45627.092999999993
QUEROSENE DE AVIAÇÃO (m3),2001,PARAÍBA,m3,1138.2049999999999,852.34799999999996,850.92,1155.8920000000001,955.25,724.26700000000005,1002.76,928.99199999999996,1054.5139999999999,1339.2909999999999,1334.9839999999999,1444.981,12782.403999999999
QUEROSENE DE AVIAÇÃO (m3),2001,PERNAMBUCO,m3,18962.580999999998,15942.784,16245.929,14915.436,15359.192999999999,14438.64,16358.581,15695.421,14566.349,15598.859,14955.808000000001,15713.456,188753.03699999998
